person_id,site_id,pref
XAH0000000205FZCMQ,TWD0000000773BVYIM,65
XAH0000000257FZCMQ,TWD0000000773BVYIM,97
XAH0000000283FZCMQ,TWD0000000773BVYIM,41
YBI0000000050GADNR,TWD0000000773BVYIM,79
YBI0000000154GADNR,TWD0000000773BVYIM,67
YBI0000000180GADNR,TWD0000000773BVYIM,28
YBI0000000232GADNR,TWD0000000773BVYIM,93
YBI0000000258GADNR,TWD0000000773BVYIM,3
ZCJ0000000051HBEOS,TWD0000000773BVYIM,71
ZCJ0000000181HBEOS,TWD0000000773BVYIM,26
ZCJ0000000233HBEOS,TWD0000000773BVYIM,32
RUB0000000199ZTWGK,TWD0000000799BVYIM,34
SVC0000000200AUXHL,TWD0000000799BVYIM,6
UXE0000000202CWZJN,TWD0000000799BVYIM,91
ADK0000000000ICFPT,TWD0000000825BVYIM,45
ADK0000000026ICFPT,TWD0000000825BVYIM,34
ADK0000000052ICFPT,TWD0000000825BVYIM,12
ADK0000000130ICFPT,TWD0000000825BVYIM,98
ADK0000000156ICFPT,TWD0000000825BVYIM,5
ADK0000000234ICFPT,TWD0000000825BVYIM,49
ADK0000000260ICFPT,TWD0000000825BVYIM,74
ADK0000000286ICFPT,TWD0000000825BVYIM,54
ADK0000000312ICFPT,TWD0000000825BVYIM,27
BEL0000000027JDGQU,TWD0000000825BVYIM,2
BEL0000000053JDGQU,TWD0000000825BVYIM,44
BEL0000000131JDGQU,TWD0000000825BVYIM,67
BEL0000000157JDGQU,TWD0000000825BVYIM,18
BEL0000000183JDGQU,TWD0000000825BVYIM,0
BEL0000000209JDGQU,TWD0000000825BVYIM,68
BEL0000000235JDGQU,TWD0000000825BVYIM,89
CFM0000000002KEHRV,TWD0000000825BVYIM,4
CFM0000000028KEHRV,TWD0000000825BVYIM,30
CFM0000000106KEHRV,TWD0000000825BVYIM,28
CFM0000000158KEHRV,TWD0000000825BVYIM,97
CFM0000000184KEHRV,TWD0000000825BVYIM,63
CFM0000000210KEHRV,TWD0000000825BVYIM,87
CFM0000000288KEHRV,TWD0000000825BVYIM,78
DGN0000000003LFISW,TWD0000000825BVYIM,75
DGN0000000029LFISW,TWD0000000825BVYIM,66
DGN0000000107LFISW,TWD0000000825BVYIM,77
DGN0000000133LFISW,TWD0000000825BVYIM,42
DGN0000000237LFISW,TWD0000000825BVYIM,50
DGN0000000263LFISW,TWD0000000825BVYIM,32
DGN0000000289LFISW,TWD0000000825BVYIM,33
DGN0000000315LFISW,TWD0000000825BVYIM,59
EHO0000000056MGJTX,TWD0000000825BVYIM,82
EHO0000000108MGJTX,TWD0000000825BVYIM,63
EHO0000000134MGJTX,TWD0000000825BVYIM,98
EHO0000000160MGJTX,TWD0000000825BVYIM,80
EHO0000000212MGJTX,TWD0000000825BVYIM,15
FIP0000000005NHKUY,TWD0000000825BVYIM,42
FIP0000000213NHKUY,TWD0000000825BVYIM,74
FIP0000000239NHKUY,TWD0000000825BVYIM,59
FIP0000000291NHKUY,TWD0000000825BVYIM,15
GJQ0000000110OILVZ,TWD0000000825BVYIM,60
GJQ0000000162OILVZ,TWD0000000825BVYIM,23
GJQ0000000188OILVZ,TWD0000000825BVYIM,19
GJQ0000000214OILVZ,TWD0000000825BVYIM,88
GJQ0000000318OILVZ,TWD0000000825BVYIM,34
HKR0000000033PJMWA,TWD0000000825BVYIM,56
HKR0000000163PJMWA,TWD0000000825BVYIM,75
HKR0000000189PJMWA,TWD0000000825BVYIM,53
HKR0000000241PJMWA,TWD0000000825BVYIM,80
HKR0000000293PJMWA,TWD0000000825BVYIM,73
ILS0000000008QKNXB,TWD0000000825BVYIM,52
ILS0000000060QKNXB,TWD0000000825BVYIM,13
ILS0000000164QKNXB,TWD0000000825BVYIM,45
ILS0000000320QKNXB,TWD0000000825BVYIM,18
JMT0000000009RLOYC,TWD0000000825BVYIM,57
JMT0000000035RLOYC,TWD0000000825BVYIM,61
JMT0000000139RLOYC,TWD0000000825BVYIM,18
JMT0000000217RLOYC,TWD0000000825BVYIM,33
JMT0000000243RLOYC,TWD0000000825BVYIM,83
JMT0000000269RLOYC,TWD0000000825BVYIM,37
JMT0000000295RLOYC,TWD0000000825BVYIM,69
JMT0000000321RLOYC,TWD0000000825BVYIM,12
KNU0000000036SMPZD,TWD0000000825BVYIM,66
KNU0000000088SMPZD,TWD0000000825BVYIM,45
KNU0000000114SMPZD,TWD0000000825BVYIM,53
KNU0000000140SMPZD,TWD0000000825BVYIM,64
KNU0000000192SMPZD,TWD0000000825BVYIM,61
KNU0000000244SMPZD,TWD0000000825BVYIM,22
KNU0000000270SMPZD,TWD0000000825BVYIM,100
LOV0000000037TNQAE,TWD0000000825BVYIM,58
LOV0000000063TNQAE,TWD0000000825BVYIM,66
LOV0000000089TNQAE,TWD0000000825BVYIM,57
LOV0000000141TNQAE,TWD0000000825BVYIM,47
LOV0000000167TNQAE,TWD0000000825BVYIM,2
LOV0000000297TNQAE,TWD0000000825BVYIM,92
LOV0000000323TNQAE,TWD0000000825BVYIM,46
MPW0000000012UORBF,TWD0000000825BVYIM,59
MPW0000000038UORBF,TWD0000000825BVYIM,58
MPW0000000142UORBF,TWD0000000825BVYIM,8
NQX0000000013VPSCG,TWD0000000825BVYIM,14
NQX0000000065VPSCG,TWD0000000825BVYIM,20
NQX0000000091VPSCG,TWD0000000825BVYIM,38
NQX0000000117VPSCG,TWD0000000825BVYIM,60
NQX0000000195VPSCG,TWD0000000825BVYIM,54
NQX0000000273VPSCG,TWD0000000825BVYIM,25
ORY0000000066WQTDH,TWD0000000825BVYIM,94
ORY0000000118WQTDH,TWD0000000825BVYIM,76
ORY0000000144WQTDH,TWD0000000825BVYIM,22
ORY0000000222WQTDH,TWD0000000825BVYIM,19
ORY0000000248WQTDH,TWD0000000825BVYIM,90
ORY0000000274WQTDH,TWD0000000825BVYIM,59
ORY0000000300WQTDH,TWD0000000825BVYIM,84
ORY0000000326WQTDH,TWD0000000825BVYIM,22
PSZ0000000015XRUEI,TWD0000000825BVYIM,22
PSZ0000000041XRUEI,TWD0000000825BVYIM,60
PSZ0000000093XRUEI,TWD0000000825BVYIM,3
PSZ0000000223XRUEI,TWD0000000825BVYIM,92
PSZ0000000249XRUEI,TWD0000000825BVYIM,91
PSZ0000000301XRUEI,TWD0000000825BVYIM,41
QTA0000000042YSVFJ,TWD0000000825BVYIM,50
QTA0000000068YSVFJ,TWD0000000825BVYIM,91
QTA0000000094YSVFJ,TWD0000000825BVYIM,21
QTA0000000120YSVFJ,TWD0000000825BVYIM,2
QTA0000000172YSVFJ,TWD0000000825BVYIM,26
QTA0000000302YSVFJ,TWD0000000825BVYIM,3
RUB0000000043ZTWGK,TWD0000000825BVYIM,47
RUB0000000069ZTWGK,TWD0000000825BVYIM,41
RUB0000000095ZTWGK,TWD0000000825BVYIM,15
RUB0000000121ZTWGK,TWD0000000825BVYIM,24
RUB0000000173ZTWGK,TWD0000000825BVYIM,14
RUB0000000225ZTWGK,TWD0000000825BVYIM,93
SVC0000000018AUXHL,TWD0000000825BVYIM,40
SVC0000000044AUXHL,TWD0000000825BVYIM,9
SVC0000000148AUXHL,TWD0000000825BVYIM,52
SVC0000000278AUXHL,TWD0000000825BVYIM,26
SVC0000000304AUXHL,TWD0000000825BVYIM,8
SVC0000000330AUXHL,TWD0000000825BVYIM,20
TWD0000000045BVYIM,TWD0000000825BVYIM,86
TWD0000000123BVYIM,TWD0000000825BVYIM,63
TWD0000000149BVYIM,TWD0000000825BVYIM,8
TWD0000000175BVYIM,TWD0000000825BVYIM,18
TWD0000000201BVYIM,TWD0000000825BVYIM,44
TWD0000000253BVYIM,TWD0000000825BVYIM,42
UXE0000000046CWZJN,TWD0000000825BVYIM,70
UXE0000000072CWZJN,TWD0000000825BVYIM,40
UXE0000000254CWZJN,TWD0000000825BVYIM,26
UXE0000000306CWZJN,TWD0000000825BVYIM,53
UXE0000000332CWZJN,TWD0000000825BVYIM,95
VYF0000000021DXAKO,TWD0000000825BVYIM,64
VYF0000000099DXAKO,TWD0000000825BVYIM,34
VYF0000000177DXAKO,TWD0000000825BVYIM,6
VYF0000000281DXAKO,TWD0000000825BVYIM,52
VYF0000000307DXAKO,TWD0000000825BVYIM,96
VYF0000000333DXAKO,TWD0000000825BVYIM,13
WZG0000000048EYBLP,TWD0000000825BVYIM,15
WZG0000000074EYBLP,TWD0000000825BVYIM,25
WZG0000000308EYBLP,TWD0000000825BVYIM,83
WZG0000000334EYBLP,TWD0000000825BVYIM,98
XAH0000000075FZCMQ,TWD0000000825BVYIM,45
XAH0000000153FZCMQ,TWD0000000825BVYIM,19
XAH0000000205FZCMQ,TWD0000000825BVYIM,10
XAH0000000257FZCMQ,TWD0000000825BVYIM,12
XAH0000000283FZCMQ,TWD0000000825BVYIM,94
YBI0000000050GADNR,TWD0000000825BVYIM,1
YBI0000000154GADNR,TWD0000000825BVYIM,19
YBI0000000180GADNR,TWD0000000825BVYIM,79
YBI0000000232GADNR,TWD0000000825BVYIM,88
YBI0000000258GADNR,TWD0000000825BVYIM,84
ZCJ0000000051HBEOS,TWD0000000825BVYIM,40
ZCJ0000000181HBEOS,TWD0000000825BVYIM,26
ZCJ0000000233HBEOS,TWD0000000825BVYIM,4
GJQ0000000240OILVZ,TWD0000000851BVYIM,24
JMT0000000009RLOYC,TWD0000000851BVYIM,81
MPW0000000012UORBF,TWD0000000851BVYIM,43
MPW0000000194UORBF,TWD0000000851BVYIM,63
PSZ0000000145XRUEI,TWD0000000851BVYIM,71
QTA0000000250YSVFJ,TWD0000000851BVYIM,57
RUB0000000199ZTWGK,TWD0000000851BVYIM,73
SVC0000000200AUXHL,TWD0000000851BVYIM,94
SVC0000000226AUXHL,TWD0000000851BVYIM,66
UXE0000000202CWZJN,TWD0000000851BVYIM,69
UXE0000000280CWZJN,TWD0000000851BVYIM,49
VYF0000000177DXAKO,TWD0000000851BVYIM,88
XAH0000000101FZCMQ,TWD0000000851BVYIM,71
YBI0000000050GADNR,TWD0000000851BVYIM,70
ADK0000000026ICFPT,TWD0000000877BVYIM,52
BEL0000000183JDGQU,TWD0000000877BVYIM,16
BEL0000000209JDGQU,TWD0000000877BVYIM,86
CFM0000000028KEHRV,TWD0000000877BVYIM,3
CFM0000000184KEHRV,TWD0000000877BVYIM,42
HKR0000000241PJMWA,TWD0000000877BVYIM,16
LOV0000000297TNQAE,TWD0000000877BVYIM,26
ORY0000000118WQTDH,TWD0000000877BVYIM,69
QTA0000000302YSVFJ,TWD0000000877BVYIM,53
QTA0000000328YSVFJ,TWD0000000877BVYIM,66
RUB0000000173ZTWGK,TWD0000000877BVYIM,76
VYF0000000099DXAKO,TWD0000000877BVYIM,57
VYF0000000333DXAKO,TWD0000000877BVYIM,51
XAH0000000205FZCMQ,TWD0000000877BVYIM,9
XAH0000000283FZCMQ,TWD0000000877BVYIM,27
BEL0000000053JDGQU,UXE0000000384CWZJN,32
FIP0000000031NHKUY,UXE0000000384CWZJN,11
FIP0000000265NHKUY,UXE0000000384CWZJN,39
KNU0000000166SMPZD,UXE0000000384CWZJN,0
LOV0000000141TNQAE,UXE0000000384CWZJN,0
LOV0000000193TNQAE,UXE0000000384CWZJN,46
LOV0000000219TNQAE,UXE0000000384CWZJN,46
NQX0000000143VPSCG,UXE0000000384CWZJN,16
PSZ0000000145XRUEI,UXE0000000384CWZJN,62
PSZ0000000327XRUEI,UXE0000000384CWZJN,27
SVC0000000096AUXHL,UXE0000000384CWZJN,64
SVC0000000148AUXHL,UXE0000000384CWZJN,80
WZG0000000126EYBLP,UXE0000000384CWZJN,2
XAH0000000231FZCMQ,UXE0000000384CWZJN,63
YBI0000000128GADNR,UXE0000000384CWZJN,79
ZCJ0000000025HBEOS,UXE0000000384CWZJN,94
ZCJ0000000129HBEOS,UXE0000000384CWZJN,27
HKR0000000215PJMWA,UXE0000000410CWZJN,100
KNU0000000036SMPZD,UXE0000000410CWZJN,96
MPW0000000246UORBF,UXE0000000410CWZJN,57
ADK0000000052ICFPT,UXE0000000436CWZJN,49
BEL0000000079JDGQU,UXE0000000436CWZJN,59
BEL0000000131JDGQU,UXE0000000436CWZJN,9
BEL0000000183JDGQU,UXE0000000436CWZJN,47
BEL0000000287JDGQU,UXE0000000436CWZJN,28
BEL0000000313JDGQU,UXE0000000436CWZJN,33
CFM0000000158KEHRV,UXE0000000436CWZJN,93
CFM0000000210KEHRV,UXE0000000436CWZJN,40
CFM0000000236KEHRV,UXE0000000436CWZJN,57
CFM0000000314KEHRV,UXE0000000436CWZJN,26
DGN0000000055LFISW,UXE0000000436CWZJN,76
DGN0000000081LFISW,UXE0000000436CWZJN,23
DGN0000000185LFISW,UXE0000000436CWZJN,97
DGN0000000289LFISW,UXE0000000436CWZJN,50
EHO0000000056MGJTX,UXE0000000436CWZJN,38
EHO0000000108MGJTX,UXE0000000436CWZJN,40
EHO0000000160MGJTX,UXE0000000436CWZJN,15
EHO0000000264MGJTX,UXE0000000436CWZJN,87
FIP0000000031NHKUY,UXE0000000436CWZJN,23
FIP0000000109NHKUY,UXE0000000436CWZJN,68
FIP0000000213NHKUY,UXE0000000436CWZJN,13
FIP0000000343NHKUY,UXE0000000436CWZJN,1
GJQ0000000058OILVZ,UXE0000000436CWZJN,21
GJQ0000000292OILVZ,UXE0000000436CWZJN,39
HKR0000000033PJMWA,UXE0000000436CWZJN,84
ILS0000000242QKNXB,UXE0000000436CWZJN,13
KNU0000000036SMPZD,UXE0000000436CWZJN,65
KNU0000000192SMPZD,UXE0000000436CWZJN,53
LOV0000000141TNQAE,UXE0000000436CWZJN,26
LOV0000000245TNQAE,UXE0000000436CWZJN,81
LOV0000000297TNQAE,UXE0000000436CWZJN,0
MPW0000000116UORBF,UXE0000000436CWZJN,45
MPW0000000194UORBF,UXE0000000436CWZJN,99
NQX0000000351VPSCG,UXE0000000436CWZJN,25
ORY0000000144WQTDH,UXE0000000436CWZJN,32
PSZ0000000067XRUEI,UXE0000000436CWZJN,25
PSZ0000000249XRUEI,UXE0000000436CWZJN,55
QTA0000000068YSVFJ,UXE0000000436CWZJN,8
QTA0000000224YSVFJ,UXE0000000436CWZJN,59
QTA0000000328YSVFJ,UXE0000000436CWZJN,46
QTA0000000354YSVFJ,UXE0000000436CWZJN,66
RUB0000000017ZTWGK,UXE0000000436CWZJN,56
RUB0000000095ZTWGK,UXE0000000436CWZJN,74
RUB0000000173ZTWGK,UXE0000000436CWZJN,7
SVC0000000044AUXHL,UXE0000000436CWZJN,89
SVC0000000070AUXHL,UXE0000000436CWZJN,76
SVC0000000096AUXHL,UXE0000000436CWZJN,15
TWD0000000071BVYIM,UXE0000000436CWZJN,53
UXE0000000020CWZJN,UXE0000000436CWZJN,82
UXE0000000176CWZJN,UXE0000000436CWZJN,56
UXE0000000332CWZJN,UXE0000000436CWZJN,89
WZG0000000152EYBLP,UXE0000000436CWZJN,93
WZG0000000308EYBLP,UXE0000000436CWZJN,62
XAH0000000153FZCMQ,UXE0000000436CWZJN,27
YBI0000000102GADNR,UXE0000000436CWZJN,81
YBI0000000154GADNR,UXE0000000436CWZJN,36
MPW0000000272UORBF,UXE0000000462CWZJN,79
ORY0000000196WQTDH,UXE0000000462CWZJN,10
QTA0000000146YSVFJ,UXE0000000462CWZJN,97
TWD0000000123BVYIM,UXE0000000462CWZJN,9
ADK0000000130ICFPT,UXE0000000488CWZJN,19
ADK0000000182ICFPT,UXE0000000488CWZJN,33
BEL0000000235JDGQU,UXE0000000488CWZJN,76
CFM0000000262KEHRV,UXE0000000488CWZJN,22
EHO0000000186MGJTX,UXE0000000488CWZJN,16
GJQ0000000006OILVZ,UXE0000000488CWZJN,26
JMT0000000087RLOYC,UXE0000000488CWZJN,98
MPW0000000090UORBF,UXE0000000488CWZJN,94
ORY0000000300WQTDH,UXE0000000488CWZJN,54
QTA0000000068YSVFJ,UXE0000000488CWZJN,40
SVC0000000304AUXHL,UXE0000000488CWZJN,54
TWD0000000019BVYIM,UXE0000000488CWZJN,49
UXE0000000202CWZJN,UXE0000000488CWZJN,73
VYF0000000203DXAKO,UXE0000000488CWZJN,94
WZG0000000074EYBLP,UXE0000000488CWZJN,77
WZG0000000100EYBLP,UXE0000000488CWZJN,58
XAH0000000101FZCMQ,UXE0000000488CWZJN,10
YBI0000000076GADNR,UXE0000000488CWZJN,57
ZCJ0000000129HBEOS,UXE0000000488CWZJN,15
ADK0000000000ICFPT,UXE0000000514CWZJN,31
ADK0000000026ICFPT,UXE0000000514CWZJN,57
ADK0000000052ICFPT,UXE0000000514CWZJN,62
ADK0000000130ICFPT,UXE0000000514CWZJN,26
ADK0000000156ICFPT,UXE0000000514CWZJN,8
ADK0000000234ICFPT,UXE0000000514CWZJN,78
ADK0000000260ICFPT,UXE0000000514CWZJN,2
ADK0000000286ICFPT,UXE0000000514CWZJN,72
ADK0000000312ICFPT,UXE0000000514CWZJN,48
BEL0000000027JDGQU,UXE0000000514CWZJN,51
BEL0000000053JDGQU,UXE0000000514CWZJN,75
BEL0000000131JDGQU,UXE0000000514CWZJN,83
BEL0000000157JDGQU,UXE0000000514CWZJN,47
BEL0000000183JDGQU,UXE0000000514CWZJN,15
BEL0000000209JDGQU,UXE0000000514CWZJN,5
BEL0000000235JDGQU,UXE0000000514CWZJN,30
CFM0000000002KEHRV,UXE0000000514CWZJN,38
CFM0000000028KEHRV,UXE0000000514CWZJN,81
CFM0000000106KEHRV,UXE0000000514CWZJN,76
CFM0000000158KEHRV,UXE0000000514CWZJN,7
CFM0000000184KEHRV,UXE0000000514CWZJN,36
CFM0000000210KEHRV,UXE0000000514CWZJN,79
CFM0000000288KEHRV,UXE0000000514CWZJN,53
DGN0000000003LFISW,UXE0000000514CWZJN,9
DGN0000000029LFISW,UXE0000000514CWZJN,16
DGN0000000107LFISW,UXE0000000514CWZJN,81
DGN0000000133LFISW,UXE0000000514CWZJN,85
DGN0000000237LFISW,UXE0000000514CWZJN,61
DGN0000000263LFISW,UXE0000000514CWZJN,25
DGN0000000289LFISW,UXE0000000514CWZJN,75
DGN0000000315LFISW,UXE0000000514CWZJN,38
EHO0000000056MGJTX,UXE0000000514CWZJN,4
EHO0000000108MGJTX,UXE0000000514CWZJN,27
EHO0000000134MGJTX,UXE0000000514CWZJN,32
EHO0000000160MGJTX,UXE0000000514CWZJN,29
EHO0000000212MGJTX,UXE0000000514CWZJN,9
FIP0000000005NHKUY,UXE0000000514CWZJN,14
FIP0000000213NHKUY,UXE0000000514CWZJN,65
FIP0000000239NHKUY,UXE0000000514CWZJN,74
FIP0000000291NHKUY,UXE0000000514CWZJN,100
GJQ0000000110OILVZ,UXE0000000514CWZJN,20
GJQ0000000162OILVZ,UXE0000000514CWZJN,24
GJQ0000000188OILVZ,UXE0000000514CWZJN,20
GJQ0000000214OILVZ,UXE0000000514CWZJN,25
GJQ0000000318OILVZ,UXE0000000514CWZJN,13
HKR0000000033PJMWA,UXE0000000514CWZJN,97
HKR0000000163PJMWA,UXE0000000514CWZJN,40
HKR0000000189PJMWA,UXE0000000514CWZJN,45
HKR0000000241PJMWA,UXE0000000514CWZJN,44
HKR0000000293PJMWA,UXE0000000514CWZJN,59
ILS0000000008QKNXB,UXE0000000514CWZJN,35
ILS0000000060QKNXB,UXE0000000514CWZJN,20
ILS0000000164QKNXB,UXE0000000514CWZJN,71
ILS0000000320QKNXB,UXE0000000514CWZJN,1
JMT0000000009RLOYC,UXE0000000514CWZJN,96
JMT0000000035RLOYC,UXE0000000514CWZJN,92
JMT0000000139RLOYC,UXE0000000514CWZJN,99
JMT0000000217RLOYC,UXE0000000514CWZJN,50
JMT0000000243RLOYC,UXE0000000514CWZJN,65
JMT0000000269RLOYC,UXE0000000514CWZJN,10
JMT0000000295RLOYC,UXE0000000514CWZJN,24
JMT0000000321RLOYC,UXE0000000514CWZJN,18
KNU0000000036SMPZD,UXE0000000514CWZJN,100
KNU0000000088SMPZD,UXE0000000514CWZJN,47
KNU0000000114SMPZD,UXE0000000514CWZJN,26
KNU0000000140SMPZD,UXE0000000514CWZJN,85
KNU0000000192SMPZD,UXE0000000514CWZJN,42
KNU0000000244SMPZD,UXE0000000514CWZJN,59
KNU0000000270SMPZD,UXE0000000514CWZJN,58
LOV0000000037TNQAE,UXE0000000514CWZJN,31
LOV0000000063TNQAE,UXE0000000514CWZJN,56
LOV0000000089TNQAE,UXE0000000514CWZJN,88
LOV0000000141TNQAE,UXE0000000514CWZJN,87
LOV0000000167TNQAE,UXE0000000514CWZJN,55
LOV0000000297TNQAE,UXE0000000514CWZJN,11
LOV0000000323TNQAE,UXE0000000514CWZJN,57
MPW0000000012UORBF,UXE0000000514CWZJN,67
MPW0000000038UORBF,UXE0000000514CWZJN,61
MPW0000000142UORBF,UXE0000000514CWZJN,29
NQX0000000013VPSCG,UXE0000000514CWZJN,55
NQX0000000065VPSCG,UXE0000000514CWZJN,59
NQX0000000091VPSCG,UXE0000000514CWZJN,34
NQX0000000117VPSCG,UXE0000000514CWZJN,51
NQX0000000195VPSCG,UXE0000000514CWZJN,43
NQX0000000273VPSCG,UXE0000000514CWZJN,76
ORY0000000066WQTDH,UXE0000000514CWZJN,65
ORY0000000118WQTDH,UXE0000000514CWZJN,6
ORY0000000144WQTDH,UXE0000000514CWZJN,75
ORY0000000222WQTDH,UXE0000000514CWZJN,36
ORY0000000248WQTDH,UXE0000000514CWZJN,54
ORY0000000274WQTDH,UXE0000000514CWZJN,67
ORY0000000300WQTDH,UXE0000000514CWZJN,93
ORY0000000326WQTDH,UXE0000000514CWZJN,26
PSZ0000000015XRUEI,UXE0000000514CWZJN,46
PSZ0000000041XRUEI,UXE0000000514CWZJN,89
PSZ0000000093XRUEI,UXE0000000514CWZJN,58
PSZ0000000223XRUEI,UXE0000000514CWZJN,0
PSZ0000000249XRUEI,UXE0000000514CWZJN,100
PSZ0000000301XRUEI,UXE0000000514CWZJN,2
QTA0000000042YSVFJ,UXE0000000514CWZJN,24
QTA0000000068YSVFJ,UXE0000000514CWZJN,60
QTA0000000094YSVFJ,UXE0000000514CWZJN,69
QTA0000000120YSVFJ,UXE0000000514CWZJN,91
QTA0000000172YSVFJ,UXE0000000514CWZJN,67
QTA0000000302YSVFJ,UXE0000000514CWZJN,37
RUB0000000043ZTWGK,UXE0000000514CWZJN,30
RUB0000000069ZTWGK,UXE0000000514CWZJN,83
RUB0000000095ZTWGK,UXE0000000514CWZJN,8
RUB0000000121ZTWGK,UXE0000000514CWZJN,56
RUB0000000173ZTWGK,UXE0000000514CWZJN,22
RUB0000000225ZTWGK,UXE0000000514CWZJN,24
SVC0000000018AUXHL,UXE0000000514CWZJN,53
SVC0000000044AUXHL,UXE0000000514CWZJN,52
SVC0000000148AUXHL,UXE0000000514CWZJN,45
SVC0000000278AUXHL,UXE0000000514CWZJN,2
SVC0000000304AUXHL,UXE0000000514CWZJN,70
SVC0000000330AUXHL,UXE0000000514CWZJN,22
TWD0000000045BVYIM,UXE0000000514CWZJN,45
TWD0000000123BVYIM,UXE0000000514CWZJN,59
TWD0000000149BVYIM,UXE0000000514CWZJN,53
TWD0000000175BVYIM,UXE0000000514CWZJN,32
TWD0000000201BVYIM,UXE0000000514CWZJN,86
TWD0000000253BVYIM,UXE0000000514CWZJN,13
UXE0000000046CWZJN,UXE0000000514CWZJN,51
UXE0000000072CWZJN,UXE0000000514CWZJN,5
UXE0000000254CWZJN,UXE0000000514CWZJN,58
UXE0000000306CWZJN,UXE0000000514CWZJN,93
UXE0000000332CWZJN,UXE0000000514CWZJN,25
VYF0000000021DXAKO,UXE0000000514CWZJN,57
VYF0000000099DXAKO,UXE0000000514CWZJN,39
VYF0000000177DXAKO,UXE0000000514CWZJN,18
VYF0000000281DXAKO,UXE0000000514CWZJN,67
VYF0000000307DXAKO,UXE0000000514CWZJN,99
VYF0000000333DXAKO,UXE0000000514CWZJN,72
WZG0000000048EYBLP,UXE0000000514CWZJN,73
WZG0000000074EYBLP,UXE0000000514CWZJN,12
WZG0000000308EYBLP,UXE0000000514CWZJN,0
WZG0000000334EYBLP,UXE0000000514CWZJN,57
XAH0000000075FZCMQ,UXE0000000514CWZJN,52
XAH0000000153FZCMQ,UXE0000000514CWZJN,85
XAH0000000205FZCMQ,UXE0000000514CWZJN,98
XAH0000000257FZCMQ,UXE0000000514CWZJN,85
XAH0000000283FZCMQ,UXE0000000514CWZJN,74
YBI0000000050GADNR,UXE0000000514CWZJN,98
YBI0000000154GADNR,UXE0000000514CWZJN,11
YBI0000000180GADNR,UXE0000000514CWZJN,41
YBI0000000232GADNR,UXE0000000514CWZJN,39
YBI0000000258GADNR,UXE0000000514CWZJN,35
ZCJ0000000051HBEOS,UXE0000000514CWZJN,26
ZCJ0000000181HBEOS,UXE0000000514CWZJN,28
ZCJ0000000233HBEOS,UXE0000000514CWZJN,3
CFM0000000080KEHRV,UXE0000000540CWZJN,14
DGN0000000159LFISW,UXE0000000540CWZJN,83
GJQ0000000006OILVZ,UXE0000000540CWZJN,24
GJQ0000000162OILVZ,UXE0000000540CWZJN,56
JMT0000000113RLOYC,UXE0000000540CWZJN,80
QTA0000000146YSVFJ,UXE0000000540CWZJN,66
RUB0000000147ZTWGK,UXE0000000540CWZJN,92
TWD0000000331BVYIM,UXE0000000540CWZJN,85
YBI0000000154GADNR,UXE0000000540CWZJN,55
ADK0000000078ICFPT,UXE0000000566CWZJN,66
EHO0000000056MGJTX,UXE0000000566CWZJN,66
FIP0000000213NHKUY,UXE0000000566CWZJN,76
HKR0000000111PJMWA,UXE0000000566CWZJN,45
HKR0000000163PJMWA,UXE0000000566CWZJN,21
ILS0000000164QKNXB,UXE0000000566CWZJN,49
ILS0000000216QKNXB,UXE0000000566CWZJN,38
ORY0000000170WQTDH,UXE0000000566CWZJN,62
XAH0000000283FZCMQ,UXE0000000566CWZJN,15
XAH0000000309FZCMQ,UXE0000000566CWZJN,73
ADK0000000078ICFPT,UXE0000000592CWZJN,10
EHO0000000056MGJTX,UXE0000000592CWZJN,43
FIP0000000213NHKUY,UXE0000000592CWZJN,80
HKR0000000111PJMWA,UXE0000000592CWZJN,72
HKR0000000163PJMWA,UXE0000000592CWZJN,64
ILS0000000164QKNXB,UXE0000000592CWZJN,92
ILS0000000216QKNXB,UXE0000000592CWZJN,42
ORY0000000170WQTDH,UXE0000000592CWZJN,39
XAH0000000283FZCMQ,UXE0000000592CWZJN,17
XAH0000000309FZCMQ,UXE0000000592CWZJN,28
ADK0000000000ICFPT,UXE0000000618CWZJN,51
ADK0000000026ICFPT,UXE0000000618CWZJN,12
ADK0000000052ICFPT,UXE0000000618CWZJN,95
ADK0000000130ICFPT,UXE0000000618CWZJN,70
ADK0000000156ICFPT,UXE0000000618CWZJN,58
ADK0000000234ICFPT,UXE0000000618CWZJN,90
ADK0000000260ICFPT,UXE0000000618CWZJN,0
ADK0000000286ICFPT,UXE0000000618CWZJN,81
ADK0000000312ICFPT,UXE0000000618CWZJN,34
BEL0000000027JDGQU,UXE0000000618CWZJN,1
BEL0000000053JDGQU,UXE0000000618CWZJN,4
BEL0000000131JDGQU,UXE0000000618CWZJN,100
BEL0000000157JDGQU,UXE0000000618CWZJN,89
BEL0000000183JDGQU,UXE0000000618CWZJN,79
BEL0000000209JDGQU,UXE0000000618CWZJN,11
BEL0000000235JDGQU,UXE0000000618CWZJN,81
CFM0000000002KEHRV,UXE0000000618CWZJN,27
CFM0000000028KEHRV,UXE0000000618CWZJN,85
CFM0000000106KEHRV,UXE0000000618CWZJN,1
CFM0000000158KEHRV,UXE0000000618CWZJN,32
CFM0000000184KEHRV,UXE0000000618CWZJN,35
CFM0000000210KEHRV,UXE0000000618CWZJN,74
CFM0000000288KEHRV,UXE0000000618CWZJN,75
DGN0000000003LFISW,UXE0000000618CWZJN,53
